Seller,Total Spent,Total Product Sold,Total Customer,Average Review,Delivered Percentage,Origin State,Popular State,Total Spent by Popular State
c013e57c075a06e5b5c48ee03c525719,2701.43,34,29,4.147058823529412,1.0,SP,MG,843.62
c026ef0d72e9132d9fa112308090c8dc,557.72,1,1,4.0,1.0,RJ,SP,557.72
c03121937e54a93fcc1825c3098bbb6e,1197.94,7,7,5.0,1.0,PR,GO,342.9
c04d70d515d15a7e3db3a73320598566,328.2,4,3,5.0,1.0,RJ,RS,226.76
c0563dd588b775f2e37747ef6ad6c92c,3132.27,21,21,4.333333333333333,1.0,SP,SP,886.71
c092292535a57dacd95a8765f5518f87,143.98,1,1,5.0,1.0,RJ,SP,143.98
c0aff2da32c17759d30b22fb0af6649d,382.51,3,2,3.6666666666666665,1.0,SC,MG,349.28
c0e6839516f5398edc34adf5f1d53d1a,520.84,3,3,2.6666666666666665,0.3333333333333333,SP,SP,520.84
c0f3eea2e14555b6faeea3dd58c1b1c3,95.65,1,1,5.0,1.0,SP,RJ,95.65
c0f783394e37cd9c9d7f5f81141450fa,271.75,5,5,3.6,1.0,SP,MG,105.0
c113b8df1fc375bc3d73d29c1b1144d1,420.69,3,2,4.333333333333333,1.0,SP,TO,306.76
c12b92bf1c350f3e6bf88d3596219c86,4166.13,14,14,3.9285714285714284,1.0,SP,MG,934.3900000000001
c13ef0cfbe42f190780f621ce81f2234,451.28,1,1,3.0,1.0,SP,ES,451.28
c13fb473e7cb8b83ccd543c094df0608,54.9,1,1,4.0,1.0,SP,CE,54.9
c1552b1dab6e6f760950368ae61fb600,42.4,1,1,4.0,1.0,SP,SP,42.4
c157bdeedcbc9a8e3c8bf0d87ff24428,1088.14,9,6,4.444444444444445,1.0,SP,PE,466.11
c1849d4d32d7a6cecd5aa471809d3135,384.45,1,1,4.0,1.0,SP,SP,384.45
c1d1ebb4745cc43cb6f05e9c8a705c9a,65.14,1,1,1.0,1.0,SP,MG,65.14
c1dde11f12d05c478f5de2d7319ad3b2,19.89,1,1,1.0,1.0,SP,SP,19.89
c1ed9e3daf6154542826a6996af0fb8c,3589.42,16,8,4.625,0.9375,SC,RJ,2102.92
c1f12f926d0ba950578b4fa41115cbb6,1461.12,4,2,4.5,1.0,SP,MT,1356.84
c24173065483e421f9e5e7f599de101d,327.9,6,6,3.5,1.0,SP,BA,62.91
c26a2be5b53b7db6b276280da212a779,15185.43,17,12,2.823529411764706,1.0,RJ,BA,7212.96
c26ba52cf8d2f34915f2f6b7ffa0a3f3,113.05000000000001,3,3,3.6666666666666665,0.6666666666666666,RJ,RJ,80.46000000000001
c273175f7c6c80fb02f051e2fc6d0d72,1054.21,10,10,4.2,1.0,SP,RJ,226.75
c286ec035ee04ba81c97508f0b5df544,565.9,3,2,3.0,0.6666666666666666,PR,MG,344.66999999999996
c2bda99904207edd1834f03e0022b007,54.0,1,1,1.0,0.0,SP,RJ,54.0
c2d70ce2c5d0a2eb75e78668236e6dc8,1339.29,10,9,4.6,1.0,SP,SC,744.45
c31eff8334d6b3047ed34bebd4d62c36,11434.03,84,81,4.107142857142857,0.9880952380952381,SP,SP,3024.65
c3251e13f1bbda6c74e37c160f991e19,513.08,2,2,5.0,1.0,SP,PI,350.37
c32fc744b9160ac853450488e3cfea93,314.4,3,2,1.0,0.6666666666666666,SP,ES,170.73
c33847515fa6305ce6feb1e818569f13,18982.49,102,85,3.7941176470588234,1.0,SC,SP,5074.27
c33a5c3c983090c8b78a28e65052a20d,744.0,10,8,4.3,0.9,SC,SC,483.76
c353f8fc0ce8344999f17d578eb69a5e,108.66,1,1,5.0,1.0,RS,DF,108.66
c35672b10ad50968f567ea3f4b91e877,1488.69,18,13,4.555555555555555,1.0,RJ,RJ,705.97
c35affa65afd250151285c5917fc1c8a,5056.35,7,7,3.7142857142857144,0.8571428571428571,SP,RO,1017.52
c37b2059d4f90d4feead554e5246565e,2997.31,15,11,3.6666666666666665,1.0,SP,DF,1938.0
c3867b4666c7d76867627c2f7fb22e21,34574.6,197,175,3.786802030456853,0.9238578680203046,SP,SP,9352.82
c394e193cda3b4225ff2094d32184849,30484.989999999998,11,2,4.636363636363637,0.9090909090909091,SP,RJ,30186.0
c398bc00a606d33758afd91f4e64fd15,165.5,2,2,4.5,1.0,RJ,RJ,165.5
c3aad7dc65449ae90a5e9c3c6c1e78e0,532.6,5,5,4.6,1.0,SP,SP,215.52
c3acdfac4e3e97ff87529454fbc03642,10686.77,8,8,4.75,1.0,SP,PB,2438.51
c3cfdc648177fdbbbb35635a37472c53,46472.6,251,199,4.46613545816733,1.0,PR,SP,8638.35
c3e1abd72a42fe690fcd89cf5720fe29,998.17,6,6,4.333333333333333,1.0,SP,SP,276.6
c3e2398fcc7e581cda2e546557bf6968,30.13,1,1,5.0,1.0,SP,DF,30.13
c3ee2331a724e6fc02c4b698b57a73f3,503.68,1,1,3.0,1.0,SP,SP,503.68
c3f5668699a1b04c0fa61ecea1e2bff6,514.9300000000001,3,3,5.0,1.0,PR,SP,334.13
c3fe93ba3085f92855c97e57f38c8c05,358.97,7,7,5.0,0.8571428571428571,PR,RJ,220.69
c42fd8e4d47dfb18ce5222f2dd7752f9,312.25,3,3,3.0,1.0,SP,RS,140.33
c447f8dd3ed213f291d65ef074a268eb,692.83,6,5,4.166666666666667,1.0,SP,ES,324.6
c458e2045a8aa8964f8879af03fdcce6,2053.93,8,3,2.875,1.0,SP,AP,1620.75
c4af86330efa7a2620772227d2d670c9,4567.32,3,3,4.333333333333333,1.0,SP,MG,1589.57
c4b911d06343b21dd906651f8101cb49,58.62,1,1,1.0,0.0,SP,CE,58.62
c4d51195486dc781531876a7d00453d8,12038.35,17,17,3.9411764705882355,1.0,SP,SP,3695.7200000000003
c4f7fee5b0db50e87766f5a4d1b1b758,17343.04,10,8,2.9,0.6,SP,GO,9618.88
c4fabeea6e569d42d02993bb1f4f1cbc,513.71,5,5,3.2,1.0,CE,ES,207.75
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2135.14,14,13,3.4285714285714284,1.0,PR,SP,865.16
c500367424994318b9e779ff1ae9a330,4529.46,8,8,3.625,1.0,SP,MA,2338.48
c510bc1718f0f2961eaa42a23330681a,13016.2,11,10,4.2727272727272725,0.9090909090909091,SP,SP,4651.0
c522be04e020c1e7b79f3acff36513d5,484.53,3,3,3.3333333333333335,1.0,SP,BA,163.9
c53bcd3be457a342a97e39e5a9f0be22,815.69,5,5,3.2,1.0,SE,PE,408.9
c542f5a8c64d973f30e9df8d06f70b4a,98.31,1,1,1.0,0.0,SP,RJ,98.31
c54679b132454625907c773d273d4126,964.26,5,4,4.8,1.0,SP,SP,405.74
c5e60e39c0f42b8e827daa13cff74afa,96.68,1,1,5.0,1.0,SP,SP,96.68
c5ebe6598748b0aeaa61cfb820478b92,337.16999999999996,3,3,4.666666666666667,1.0,RS,RS,242.68
c5f7e746b7e6d07def6c0dae9903279b,1115.43,7,7,4.428571428571429,1.0,PR,SP,411.16999999999996
c5f7feb04a6a1fb3596322bfc3cf1917,2247.34,10,9,3.8,1.0,SP,SP,1087.76
c60b801f2d52c7f7f91de00870882a75,12315.4,35,33,3.257142857142857,0.9428571428571428,SP,RJ,4163.13
c6218512d16fcac0af02fe92691cf274,929.43,8,7,4.25,1.0,MG,RJ,607.0
c6381b1321d7d97717a5bb4ed5b77882,181.73,3,2,3.6666666666666665,1.0,SP,SP,181.73
c6381d2d013342748761e906d45aff76,1839.83,15,8,3.8666666666666667,1.0,RS,RS,1136.3899999999999
c64a2aec32cc408a8a4c6d7c46017f91,3628.17,10,9,3.9,1.0,RS,PE,464.98
c66dccfb3f109511246da627dd5a2498,12268.26,38,38,4.578947368421052,0.9736842105263158,SP,SP,2116.79
c679fb69a36e1d8349e8c50a217b4d58,966.76,8,7,4.375,1.0,RS,RS,262.72
c68fb906c8f4b4b946d8386bfa6e5467,5068.72,38,33,4.605263157894737,1.0,SP,BA,1567.25
c6a7539d424a8402232c2228d7a03c5e,1690.4,13,9,2.3846153846153846,1.0,SP,RJ,1083.98
c6bda72e4dbf5c5866b13cb1810c6d03,10847.62,47,46,4.361702127659575,1.0,SP,SP,3369.76
c70a353f02429c00775a46a75fb787da,292.94,10,5,4.0,1.0,SP,RO,61.49
c70c1b0d8ca86052f45a432a38b73958,37304.46,199,147,4.251256281407035,0.9899497487437185,SP,SP,17907.93
c714262700f93defc16bf17a51a4cb23,561.12,4,4,3.75,1.0,SP,PR,289.39
c7246702dc991a06d788120dc7544391,72.52,1,1,5.0,1.0,CE,RJ,72.52
c72de06d72748d1a0dfb2125be43ba63,19067.77,19,18,4.473684210526316,1.0,BA,SP,6262.009999999999
c731d18cea9bf687ffee82a241c25b11,3538.89,20,19,4.5,1.0,SC,SC,808.5799999999999
c747d5b92c7648417faea95d36d763e8,259.59,1,1,5.0,1.0,CE,MS,259.59
c74f14c1e26cf1bd5bd34b6a1e274426,55.79,1,1,5.0,1.0,SC,RJ,55.79
c76d418370990614e89e956c7a7567d9,369.77,2,2,3.5,1.0,SP,PI,191.11
c79151301b9d90985d1fa52879213105,1395.5,5,1,5.0,1.0,PR,MG,1395.5
c794dab4928dd97beb41d05514441e86,1146.4,9,9,4.111111111111111,1.0,SP,PR,293.1
c7a0a13cbcf29d5ce51c8f80afdc0b89,995.9000000000001,9,8,4.222222222222222,1.0,SC,SC,725.7900000000001
c7b7db6c8f3c64a7cc1afa634db21d50,1511.86,1,1,1.0,1.0,SP,SP,1511.86
c7bb64409aa480bb7d0335faaaf3d242,133.03,3,3,2.6666666666666665,1.0,SC,MG,57.07
c7c7b2682c648339a0e9846bb1023a39,71.14,1,1,4.0,1.0,SP,MG,71.14
c7dcd301ecfe5ab7f778ac172cf74be7,519.83,4,4,2.5,0.75,MG,MG,380.64
c7fdb77fdbff3c41981bc52f787e959e,1481.98,12,7,3.0,1.0,SP,BA,515.3499999999999
c8025364abeecb115431bf95c11a747f,343.74,1,1,5.0,1.0,RS,RS,343.74
c8143b3069f6746a77421b5ce30a450c,185.88,1,1,5.0,1.0,GO,CE,185.88
c826c40d7b19f62a09e2d7c5e7295ee2,45209.38,297,282,3.9966329966329965,0.9764309764309764,SP,SP,6954.5599999999995
c840d3fdbba0790404fdae73d253b253,4718.79,12,8,4.083333333333333,1.0,PR,RJ,2031.67
c8417879a15366a17c30af34c798c332,2288.64,21,16,3.4761904761904763,0.9523809523809523,SP,PR,1339.0
c84592044b180dec206770c38603814b,571.18,10,10,3.8,0.9,SP,CE,189.09
c8467937e403e76a8ee9f0ab13f6f5ef,2436.42,30,27,4.0,1.0,MG,SP,532.52
c847e075301870dd144a116762eaff9a,12139.8,35,31,3.8857142857142857,0.9714285714285714,MG,RJ,3200.8199999999997
c85d7b477a709c85a1e8b8f25aa1b270,214.44,2,1,1.0,0.0,SP,SC,214.44
c864036feaab8c1659f65ea4faebe1da,9857.95,48,46,4.583333333333333,1.0,PR,RJ,2354.51
c8660dcf9ba70575f45d80fe28c27713,1153.23,7,4,4.714285714285714,1.0,SP,MG,952.32
c8665a4dd081a2c436b1cd921079d0d9,93.53,1,1,5.0,1.0,SP,SP,93.53
c878515173c84a492ebe50d6b493230b,990.73,8,7,4.5,1.0,PR,ES,300.25
c87abc38c8ed3240861729e1aeadf221,148.68,1,1,1.0,1.0,SP,PR,148.68
c88f62b4c386a59281014d677864d016,1350.5,1,1,1.0,0.0,PR,PE,1350.5
c89cf7c468a48af70aada384e722f9e2,832.66,12,11,4.166666666666667,1.0,RJ,GO,224.27
c8b0e2b0a7095e5d8219575d5e7e1181,11017.22,68,62,4.088235294117647,1.0,SP,RJ,2349.4
c8b3445d737de6befde0c88ede534a5e,2798.31,21,21,4.619047619047619,1.0,SP,SP,625.78
c8c1bea22194a4eefa2dc9a9fa89f536,3794.03,11,5,5.0,1.0,SC,MG,3255.96
c8cc60ffd415254af5d9b9f34f32c369,834.4499999999999,7,6,4.571428571428571,1.0,SP,SP,506.0
c8e135e7b21ecbc36c1153a29d2f5a06,889.95,4,4,4.75,1.0,SP,SP,632.22
c97aa4ee7420f937da13b7f9e2228b99,106.78,1,1,1.0,1.0,RS,ES,106.78
c990d6cf976a5718aaedc539f383ab88,220.59,9,6,3.2222222222222223,0.7777777777777778,SP,PI,74.05
c9a06ece156bb057372c68718ec8909b,5237.92,15,14,3.0,0.7333333333333333,DF,MG,2586.38
c9aafcd0621b2207c10e32c649cada4d,3794.29,31,25,4.161290322580645,0.9354838709677419,SP,PA,1421.16
c9c7905cffc4ef9ff9f113554423e671,12282.82,104,93,4.163461538461538,1.0,SP,MG,3517.94
c9d2ba8dde44a275ae06475ed1d2fafc,43.31,1,1,5.0,1.0,MG,RJ,43.31
c9e5ad1f6647f5dbd1172adf6ae3cada,319.98,4,4,4.75,1.0,RS,SP,91.33
ca3bd7cd9f149df75950150d010fe4a2,33536.78,107,47,3.514018691588785,0.9719626168224299,SP,RJ,8203.35
ca4b77513ac2040591b0d8fae6958380,1265.09,9,9,4.444444444444445,1.0,SP,SP,411.18999999999994
ca5832c6960267b71041f74bb39e8b12,97.71,1,1,1.0,1.0,SC,SP,97.71
ca77545ca4d2dfd1431bf61334e2fa3c,1897.08,9,5,4.888888888888889,1.0,PR,RS,1238.17
ca7c6bd577e559472af1c699de9e764e,58.08,2,2,5.0,1.0,SP,SP,58.08
caa9bc43a9fe8cf9c564ddd8a03cc4a6,1052.89,10,9,4.6,1.0,SP,SP,614.65
cab85505710c7cb9b720bceb52b01cee,10975.25,158,145,4.208860759493671,0.9746835443037974,SP,SP,2418.61
cac4c8e7b1ca6252d8f20b2fc1a2e4af,5281.71,73,58,3.3424657534246576,0.9863013698630136,SP,SP,989.6
cac4e0bc1a3269fa2b6ea5e763f6115b,26.84,1,1,5.0,1.0,SC,PR,26.84
cac63f48c38cd7d002a7e846dcd99a23,791.77,7,7,4.714285714285714,1.0,SP,RJ,292.68
cac876b37d3abcd6bd76caca30277996,3452.69,23,17,4.608695652173913,1.0,PR,RJ,1729.82
cad9969167c09b48ae6f1d123f7fa68d,37.51,1,1,5.0,1.0,MG,MG,37.51
cb0b3bcf14e0a709df412a99424a59d7,507.43,2,2,4.5,1.0,SP,AM,264.18
cb162c8eef257253782d245c08d9097c,49.12,1,1,5.0,1.0,SP,MG,49.12
cb32766839f443db85c82a43c4a6c19e,265.51,2,2,3.0,1.0,SP,MG,134.0
cb3dd9ce66268c7a3ca7241ac70ab58c,3408.58,45,34,4.177777777777778,1.0,SP,SP,831.67
cb41bfbcbda0aea354a834ab222f9a59,4888.68,12,12,3.3333333333333335,0.9166666666666666,SP,SP,2763.32
cb4a705d00e100b9732d0ca34817d441,2161.12,2,1,1.0,1.0,SC,SE,2161.12
cb5df0dcb9e280b1780e9d589889f2c7,4387.45,17,13,2.5294117647058822,0.5882352941176471,SP,RJ,1192.56
cb5ff1b9715e99589f3e0c7a6afab9e3,77.07000000000001,2,2,4.0,1.0,PR,PR,48.59
cb6c9f5888a7a090c75beaf615925792,703.58,7,7,3.4285714285714284,1.0,ES,RJ,210.25
cb810bd318f51b3dc3c753944d61a1fa,1789.02,1,1,4.0,1.0,RJ,RN,1789.02
cb8bcce248bb1fb274ba762d8b971456,9492.06,58,56,4.172413793103448,0.9827586206896551,MG,SP,2681.36
cb9fb4ca75d7ba8437480e8dde64fe98,652.02,8,8,4.25,1.0,SP,MG,211.37
cbbd5ae8f53de5f5097cd8217b529e24,422.25,2,2,2.5,0.5,SP,RO,214.09
cbd996ad3c1b7dc71fd0e5f5df9087e2,10748.1,145,118,4.144827586206897,0.9793103448275862,SP,SP,3339.11
cbf09e831b0c11f6f23ffb51004db972,1617.44,7,7,4.285714285714286,1.0,SP,SP,691.3900000000001
cc3d14116804f7209f3884f6367f1152,6269.75,30,23,4.733333333333333,1.0,PR,RS,1488.6299999999999
cc419e0650a3c5ba77189a1882b7556a,116568.23,1482,1295,4.002699055330634,0.9696356275303644,SP,SP,22575.36
cc5a78bbad32776dc4e3af205218368c,9036.17,29,25,4.620689655172414,1.0,MG,SP,5334.33
cc63f0dd2acba93ffed4fe9f8e0321fa,9607.95,56,47,3.982142857142857,1.0,SP,SP,3281.51
cc80e2f693fa6e2408f47ccf62413fc1,508.63,2,2,4.0,1.0,PR,MG,256.77
cca3071e3e9bb7d12640c9fbe2301306,81447.24,653,523,3.883614088820827,0.9846860643185299,SP,SP,22576.54
ccada0ef508e698917a6eab263375905,84.9,2,2,3.5,1.0,PR,PR,43.98
ccb83a794700270fde70898fe9ff368b,11687.11,16,11,4.5625,1.0,SC,RJ,5271.54
ccbd753e6863fe7314dc6c0ca5a074e7,596.56,1,1,4.0,1.0,SC,PB,596.56
ccc4bbb5f32a6ab2b7066a4130f114e3,80560.63,187,176,4.283422459893048,0.983957219251337,PR,MG,12264.0
cce6ab8d1682639fe45ab70234f1665f,3308.27,57,50,4.315789473684211,0.9824561403508771,SP,SP,879.9
ccf8813e5a7d6c84d865cd38bfc2b130,2105.63,17,16,4.529411764705882,1.0,SP,SP,910.41
cd06602b43d8800bd0afad514919d35c,3583.72,41,33,3.6097560975609757,0.975609756097561,SP,CE,992.8
cd2169d9f31ff6fbb9ca3373b0c9e354,625.33,1,1,4.0,1.0,RJ,MA,625.33
cd233f8bfa30ebfd651f47ee7d054951,98.56,1,1,5.0,1.0,SP,ES,98.56
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,705.3,10,9,4.2,1.0,SP,RN,145.35
cd52a8efd71af3336b14b5039b951cc1,217.57,2,2,2.0,0.5,SP,PR,133.13
cd68562d3f44870c08922d380acae552,19106.33,115,100,3.9478260869565216,0.9826086956521739,SP,SP,4968.5
cd6efc47efaabf134f8bdb654e10b4f1,3998.93,25,24,4.44,1.0,RJ,RJ,1118.58
cd843d4cf8ef32827de0396605163ba3,2612.56,5,5,3.8,1.0,MG,RJ,1061.53
cda598c48d7c614bc1cad7d8ff6f0010,1586.95,15,14,3.8,1.0,SP,RJ,659.48
ce20a2ec1514c25e16f2b5b39bc818f0,1050.19,7,3,4.857142857142857,1.0,SP,RS,903.51
ce248b21cb2adc36282ede306b7660e5,14731.23,52,49,4.134615384615385,0.9807692307692307,SC,RS,4355.3099999999995
ce27a3cc3c8cc1ea79d11e561e9bebb6,9760.06,111,96,3.963963963963964,0.9099099099099099,SP,SP,1903.85
ce33c6211beaa8fef4cae8b52db39862,63.52,1,1,3.0,1.0,SP,SC,63.52
ce3ad9de960102d0677a81f5d0bb7b2d,174.21,1,1,5.0,1.0,RJ,MG,174.21
ce616e1913288884e7742faac9d981db,857.49,11,7,4.454545454545454,1.0,SP,PR,543.25
ce69a8021d18961dd2a40269b7c2c293,4850.2300000000005,16,15,4.4375,1.0,PR,SC,1941.3400000000001
ce7d1888639e6fb06b2749cbfdac1ff7,13408.57,71,59,3.8450704225352115,1.0,MG,RJ,5552.8
cea729054f157f5870bdd321a958d994,2788.84,16,14,4.3125,1.0,SP,SP,1577.21
ceaec5548eefc6e23e6607c5435102e7,47909.03,163,154,4.190184049079755,0.9754601226993865,SP,RJ,10804.73
ceb7b4fb9401cd378de7886317ad1b47,416.45,1,1,3.0,0.0,RJ,SP,416.45
cee48807215b30a12ca2ca10ffb5f250,7813.2,36,34,3.5833333333333335,1.0,SP,MG,2089.29
cf1313c6e2c01c2f4b014f97db4bcd2b,397.0,6,5,5.0,1.0,RJ,RJ,148.60000000000002
cf2384dd2f1dddea3f838efed0945e65,2247.9,16,14,3.8125,1.0,SP,DF,507.99
cf281cf8b7affbdfe751b29cc85580e1,90.23,1,1,1.0,0.0,CE,SP,90.23
cf654707ed6a99f112c7ec3d6f314b8b,197.58,1,1,4.0,1.0,SP,SP,197.58
cf8ab1616079e2793aa29d524df01bb1,13506.01,8,8,2.125,0.625,SP,SP,3312.2
cfa5ab0e4d3fc212fd0b3410e7081c62,12352.83,22,16,3.409090909090909,0.9090909090909091,MG,MT,5773.86
cfb1a033743668a192316f3c6d1d2671,17425.74,137,100,4.014598540145985,0.9708029197080292,SP,SP,5243.48
cfd7ddab722b902f7ac5b5f3ba6d723d,5155.88,13,11,4.538461538461538,1.0,MG,BA,2268.88
cfe94489ddd337d1e29e12f2a7205d10,1841.57,12,10,3.9166666666666665,1.0,SP,PR,804.91
d03698c2efd04a549382afa6623e27fb,12559.9,27,17,4.62962962962963,1.0,BA,SP,2473.1099999999997
d05ae8f7a5bd1d2a690a44cd079e4e27,12868.5,70,65,3.742857142857143,0.9857142857142858,RJ,RJ,4570.75
d06d019f72a04e5497a0b64190af170c,1341.61,10,10,4.3,1.0,SP,RJ,668.12
d0d70d21e2234dd7cd3cf63fe414148a,1021.15,13,6,4.0,1.0,PB,GO,384.08
d101c6da914ae3d53f7bee42283f2fe2,1720.82,14,9,3.857142857142857,1.0,SP,MG,774.1800000000001
d12c926d74ceff0a90a21184466ce161,7140.9800000000005,79,53,3.759493670886076,0.9620253164556962,SP,ES,2183.94
d13e50eaa47b4cbe9eb81465865d8cfc,4990.96,43,40,4.883720930232558,0.9767441860465116,SP,SP,2280.83
d149de2f383552baea37a7198c2296ce,238.56,2,2,5.0,1.0,SP,RJ,122.75
d1582f4043306e6b91afa6a8a884f898,1002.96,8,8,4.0,1.0,SP,PR,374.56
d17f467e4bf608a510c20d82f4ba3b6b,3484.6,11,11,3.909090909090909,0.9090909090909091,RS,PR,1057.48
d197aa8fbc64087f61984deef05f6227,686.33,5,4,4.6,1.0,SP,SP,474.84000000000003
d1a5cc844736958c11b8efab9a2b4c87,254.01,1,1,1.0,1.0,PR,SC,254.01
d1aa1ec0839dcab73a6161130eb1f94a,136.04,1,1,4.0,1.0,PR,RJ,136.04
d1b65fc7debc3361ea86b5f14c68d2e2,9301.32,29,28,4.586206896551724,0.9655172413793104,SP,MG,2800.15
d1b9d4be4b6f9ebd85f8acd6745ba612,1410.65,10,9,4.3,1.0,MG,SP,397.03999999999996
d1c281d3ae149232351cd8c8cc885f0d,30124.2,188,158,3.8404255319148937,1.0,SP,SP,9599.2
d1c7fa84e48cfa21a0e595167c1c500e,1316.5,10,10,4.3,1.0,RS,RJ,727.0
d1e2fe627180431ffda076abb303c56f,298.05,2,1,1.0,0.0,RJ,RJ,298.05
d1ef48b38baca7e831711c4a0aeb398f,2036.52,21,17,4.285714285714286,0.9523809523809523,PR,MG,792.36
d20b021d3efdf267a402c402a48ea64b,5434.24,72,58,3.7222222222222223,0.9444444444444444,SP,MG,1158.64
d23019c84ffae2d5ef2270367b8605fc,29004.71,29,29,4.448275862068965,1.0,PR,SP,11543.34
d2374cbcbb3ca4ab1086534108cc3ab7,35278.82,481,354,3.6735966735966734,0.9812889812889813,SP,SP,9516.5
d2572f31e9023e9850ef986a636ff9bf,305.69,1,1,5.0,1.0,MG,BA,305.69
d25aa0aaacb370e912f8cf6efeba38b3,3977.7,17,12,4.705882352941177,1.0,SC,SP,838.31
d263fa444c1504a75cbca5cc465f592a,444.07,1,1,5.0,1.0,SP,CE,444.07
d26aa40b90272d4843d63be7c1462c8d,177.42000000000002,2,2,4.5,1.0,SP,RJ,116.79
d29ba1220fb8634fa3a107e54497b8a4,482.89,5,5,3.4,1.0,SP,RJ,189.07
d2df77822373f19934e87694d8640767,75.18,1,1,1.0,1.0,PR,RS,75.18
d2e753bb80b7d4faa77483ed00edc8ca,1738.6,12,11,3.8333333333333335,1.0,BA,RJ,860.7
d2f3e277560ed4c6361284429b00f037,287.61,7,5,4.714285714285714,1.0,SP,MG,267.65999999999997
d32e3909cfb714fb2a6cb092c85b9c5f,3825.96,11,8,3.272727272727273,1.0,SP,RJ,2015.96
d354c38a7182125a748cb10474fe963b,1980.34,17,15,4.352941176470588,0.9411764705882353,RJ,RJ,1038.6599999999999
d3674f271c91f824f82d24d92011f669,1710.49,15,15,4.2,1.0,DF,SP,772.6800000000001
d36b07fd3c5088e477a72d1fccfe29d4,339.86,1,1,5.0,1.0,SP,SP,339.86
d379f449f2a3b271bc01c0782020f705,3566.65,24,20,3.9583333333333335,1.0,MG,RJ,772.34
d3891911c2feae53c52fea2bd14054e5,90.6,1,1,5.0,1.0,SP,MG,90.6
d3dcf0604eabf0224fbd5948b5e02f69,2707.81,9,8,3.888888888888889,1.0,SP,RJ,1134.6
d3e7d37c0df9aef383f3f2a15b0dddfb,201.34,1,1,5.0,1.0,PR,RJ,201.34
d3f39f05462b79a4562d35893a28f159,3129.52,29,24,3.2413793103448274,0.9655172413793104,SP,SP,1737.14
d4828feed4cda2cd9d6b37899a95a71e,62.11,1,1,2.0,1.0,CE,SE,62.11
d4910f1cdcfdabd48d6b316e395d4a23,1372.38,10,9,4.9,1.0,SP,MG,690.14
d4a5e99e0dd915df64ba55a7fbd583fd,580.75,6,2,1.6666666666666667,1.0,SP,RS,538.75
d4d99b60c4c94cd35acd502cec65dc8d,87.29,1,1,3.0,1.0,SP,PR,87.29
d4e12e7884759a14fa0f5f896c791cae,2072.37,31,25,4.612903225806452,1.0,SP,SP,1261.25
d4e4b5192cba4e0e66eb12a9d347239d,578.01,11,11,4.090909090909091,0.9090909090909091,PR,DF,145.12
d4f117125b59ce73c3302f88ee40c458,853.11,16,14,4.8125,1.0,SP,MG,311.75
d4ffeb15b67e81ff9af2b4252d99fb7e,1423.0,9,9,4.333333333333333,1.0,SP,SP,536.6400000000001
d50d79cb34e38265a8649c383dcffd48,13567.97,64,59,4.3125,1.0,SP,SP,2113.94
d51e0a403fe2e689ece6c73359d96e12,10396.7,22,17,4.090909090909091,0.9545454545454546,SP,RJ,5222.28
d52cbce9845184537284a23c3bc3da0e,101.16,2,1,5.0,1.0,SC,RJ,101.16
d558ebe531605a1285ab2b1bc3256dfb,782.23,3,3,4.666666666666667,1.0,MG,BA,313.72
d566c37fa119d5e66c4e9052e83ee4ea,5362.34,47,42,4.659574468085107,1.0,SP,SP,2345.06
d57e18d5f73c7ccb7f7339b61166898d,3367.9,50,47,4.38,1.0,SP,SP,956.0600000000001
d58d521f3789def2e7a22715e0badd93,42.33,1,1,3.0,1.0,SP,SP,42.33
d594982fd877af63ace38ea1fca27c76,275.06,6,6,4.333333333333333,1.0,SP,SP,114.72
d5b9a084373da994a6e37f732169a853,1789.84,6,6,3.3333333333333335,1.0,SP,MG,458.38
d5ba419e26d246a0719437cf37d9b46d,2730.5299999999997,22,18,3.5454545454545454,0.9545454545454546,SP,RJ,1128.3
d5c530f4884a75ae0dba9c148718d278,989.73,6,3,2.1666666666666665,1.0,MG,MG,960.1700000000001
d624126b9206f595fb3fbb6ba03b28a8,6222.04,16,15,4.3125,1.0,PR,SP,1387.8799999999999
d63c73efd41eb002280e7ec831424edb,5766.59,2,2,4.0,1.0,SP,SP,2938.17
d650b663c3b5f6fb392b6326366efa9a,13521.11,40,37,3.975,0.925,SP,RJ,3070.92
d65f31d2413268e671989503f6cf9993,913.46,3,2,1.0,0.0,SP,PA,707.02
d66c11a9572221d92fbb8c4897db5f9b,983.36,14,14,4.5,1.0,RJ,RS,247.57
d66c305afaec317ebee552073a674429,5927.26,38,32,4.368421052631579,0.9210526315789473,MG,SP,1497.32
d673a59aac7a70d8b01e6902bf090a11,4735.92,65,60,3.876923076923077,1.0,SP,BA,731.02
d6ab728cf30867cf3f1a2e216ae2f9b7,2157.98,11,10,4.454545454545454,1.0,SP,BA,1165.08
d6b1ce66b035a475f00c017792ff9769,15986.63,95,80,4.231578947368421,1.0,SP,SP,5513.04
d6b664fa0667064c6d76394e7848d790,6404.34,6,6,4.833333333333333,1.0,SP,RJ,1275.39
d6cd01c59123df02fc226eadbadb5f89,86.15,1,1,5.0,1.0,SP,PR,86.15
d71d863e5ef30d94e440c11be17dcd8f,12042.4,29,22,3.2413793103448274,0.8620689655172413,SP,SP,3031.21
